geoid,state,district,moved_since_previous_year,moved_since_previous_year_moe,state_moved_since_previous_year,state_moved_since_previous_year_moe,country_moved_since_previous_year,country_moved_since_previous_year_moe,ratio_state_moved_since_previous_year,ratio_state_moved_since_previous_year_moe,ratio_country_moved_since_previous_year,ratio_country_moved_since_previous_year_moe,same_house_year_ago,same_house_year_ago_moe,state_same_house_year_ago,state_same_house_year_ago_moe,country_same_house_year_ago,country_same_house_year_ago_moe,ratio_state_same_house_year_ago,ratio_state_same_house_year_ago_moe,ratio_country_same_house_year_ago,ratio_country_same_house_year_ago_moe,moved_same_county,moved_same_county_moe,state_moved_same_county,state_moved_same_county_moe,country_moved_same_county,country_moved_same_county_moe,ratio_state_moved_same_county,ratio_state_moved_same_county_moe,ratio_country_moved_same_county,ratio_country_moved_same_county_moe,moved_different_county,moved_different_county_moe,state_moved_different_county,state_moved_different_county_moe,country_moved_different_county,country_moved_different_county_moe,ratio_state_moved_different_county,ratio_state_moved_different_county_moe,ratio_country_moved_different_county,ratio_country_moved_different_county_moe,moved_different_state,moved_different_state_moe,state_moved_different_state,state_moved_different_state_moe,country_moved_different_state,country_moved_different_state_moe,ratio_state_moved_different_state,ratio_state_moved_different_state_moe,ratio_country_moved_different_state,ratio_country_moved_different_state_moe,moved_from_abroad,moved_from_abroad_moe,state_moved_from_abroad,state_moved_from_abroad_moe,country_moved_from_abroad,country_moved_from_abroad_moe,ratio_state_moved_from_abroad,ratio_state_moved_from_abroad_moe,ratio_country_moved_from_abroad,ratio_country_moved_from_abroad_moe
50000US2605,Michigan,5,14.09,1.12,14.79,0.3,14.62,0.06,0.9526707234617986,0.19017983198119776,0.9637482900136799,0.16112787076683538,85.91,0.85,85.21,0.27,85.38,0.06,1.0082149982396433,0.026340319611222726,1.0062075427500585,0.021325202673872848,10.17,1.02,8.82,0.24,8.32,0.05,1.153061224489796,0.2942620293613671,1.2223557692307692,0.2598934699414474,2.91,0.4,3.82,0.13,3.25,0.03,0.7617801047120419,0.26157593221501835,0.8953846153846154,0.2627064081199818,0.85,0.23,1.59,0.1,2.36,0.02,0.5345911949685535,0.35796830943965685,0.3601694915254237,0.20103425985778928,0.16,0.08,0.56,0.06,0.69,0.01,0.2857142857142857,0.35096774193548386,0.23188405797101452,0.23865546218487396
50000US0602,California,2,14.05,1.15,13.38,0.16,14.62,0.06,1.0500747384155455,0.19704042708666203,0.9610123119015049,0.16520944995059436,85.95,1.15,86.62,0.16,85.38,0.06,0.992265065804664,0.030218584068012908,1.0066760365425158,0.028353271490805267,7.87,0.92,8.39,0.13,8.32,0.05,0.9380214541120381,0.2484369493798952,0.9459134615384616,0.23253139631811082,4.02,0.57,2.8,0.07,3.25,0.03,1.4357142857142857,0.47922808898418656,1.2369230769230768,0.3736365702166338,1.58,0.34,1.33,0.05,2.36,0.02,1.1879699248120301,0.601449275362319,0.6694915254237289,0.29950441715147597,0.59,0.19,0.87,0.04,0.69,0.01,0.6781609195402298,0.5001985965841388,0.855072463768116,0.5756302521008404
50000US1208,Florida,8,14.04,1.08,15.81,0.25,14.62,0.06,0.8880455407969639,0.16474851696882192,0.960328317373461,0.15562775099559845,85.96,1.09,84.19,0.24,85.38,0.06,1.0210238745694262,0.03171532436588927,1.0067931599906301,0.02694795403425044,7.72,0.84,8.69,0.19,8.32,0.05,0.8883774453394707,0.23228404875463698,0.9278846153846153,0.21308323184517747,1.94,0.31,3.01,0.1,3.25,0.03,0.6445182724252492,0.2490801206616502,0.5969230769230769,0.20180654446296017,3.73,0.56,2.97,0.11,2.36,0.02,1.2558922558922558,0.47077922077922074,1.5805084745762712,0.5014005602240897,0.66,0.24,1.14,0.08,0.69,0.01,0.5789473684210527,0.5047943086916177,0.9565217391304349,0.7235294117647059
50000US1211,Florida,11,14.03,1.18,15.81,0.25,14.62,0.06,0.8874130297280202,0.17738189373397317,0.9596443228454172,0.1693022576878163,85.97,1.21,84.19,0.24,85.38,0.06,1.021142653521796,0.034566719599610524,1.0069102834387444,0.02975908279207952,6.25,0.84,8.69,0.19,8.32,0.05,0.7192174913693902,0.22488341282458926,0.751201923076923,0.21095956509616454,3.58,0.54,3.01,0.1,3.25,0.03,1.1893687707641196,0.4383155987226661,1.1015384615384616,0.35267383729737917,3.82,0.64,2.97,0.11,2.36,0.02,1.2861952861952861,0.526973026973027,1.6186440677966103,0.5698484522013935,0.37,0.16,1.14,0.08,0.69,0.01,0.32456140350877194,0.32786885245901637,0.5362318840579711,0.4794117647058824
50000US1501,Hawaii,1,13.98,1.32,13.65,0.95,14.62,0.06,1.024175824175824,0.337601121777586,0.9562243502051985,0.1884263556606881,86.02,1.09,86.35,0.79,85.38,0.06,0.9961783439490446,0.04347742929086294,1.007495900679316,0.02694894172368927,8.56,1.12,7.78,0.76,8.32,0.05,1.1002570694087404,0.5077229995262782,1.028846153846154,0.2816068789466613,0.38,0.12,0.58,0.12,3.25,0.03,0.6551724137931035,0.715527950310559,0.11692307692307692,0.07601121042266323,3.73,0.64,4.06,0.48,2.36,0.02,0.9187192118226601,0.5400536509733469,1.5805084745762712,0.5692020397902752,1.31,0.29,1.24,0.27,0.69,0.01,1.0564516129032258,0.9739878473407524,1.8985507246376814,0.8957983193277311
50000US2508,Massachusetts,8,13.97,1.01,13.04,0.31,14.62,0.06,1.0713190184049082,0.20596132289469274,0.9555403556771547,0.1460123663802138,86.03,1.04,86.96,0.31,85.38,0.06,0.9893054277828888,0.030972902409836203,1.0076130241274304,0.025777871279044653,7.06,0.7,7.14,0.22,8.32,0.05,0.988795518207283,0.2572568484543855,0.8485576923076922,0.17847468719255585,3.6,0.54,2.6,0.13,3.25,0.03,1.3846153846153846,0.5552342394447657,1.1076923076923078,0.3527874564459931,2.2,0.4,2.21,0.14,2.36,0.02,0.9954751131221721,0.49008120053448456,0.9322033898305085,0.35480859010270777,1.11,0.3,1.08,0.1,0.69,0.01,1.027777777777778,0.7523348322379799,1.6086956521739133,0.9163865546218488
50000US2203,Louisiana,3,13.96,1.36,13.58,0.51,14.62,0.06,1.0279823269513992,0.277898719728839,0.9548563611491109,0.19388717549480491,86.04,1.34,86.42,0.53,85.38,0.06,0.9956028697060866,0.04322471117456291,1.0077301475755447,0.03280544625125766,9.4,1.16,8.15,0.43,8.32,0.05,1.1533742331288344,0.40750268729543343,1.1298076923076923,0.29243613469536933,2.97,0.6,3.24,0.21,3.25,0.03,0.9166666666666666,0.4912613000430477,0.9138461538461539,0.3861346765641569,1.41,0.38,1.85,0.16,2.36,0.02,0.762162162162162,0.5467337866878624,0.597457627118644,0.33218415571356746,0.19,0.08,0.35,0.06,0.69,0.01,0.5428571428571429,0.6627417998317915,0.2753623188405797,0.23991596638655466
50000US1717,Illinois,17,13.95,0.92,13.1,0.26,14.62,0.06,1.0648854961832062,0.18280028727591546,0.9541723666210671,0.13368902895469653,86.05,0.88,86.9,0.28,85.38,0.06,0.9902186421173762,0.026634596880982395,1.007847271023659,0.022030248318294116,8.83,0.73,8.34,0.22,8.32,0.05,1.0587529976019185,0.23107821923484184,1.0612980769230769,0.18824355423801536,3.17,0.44,2.63,0.11,3.25,0.03,1.2053231939163498,0.43618931757617896,0.9753846153846154,0.28880093925162853,1.74,0.35,1.61,0.07,2.36,0.02,1.0807453416149067,0.5297619047619048,0.7372881355932204,0.309128779717015,0.22,0.08,0.52,0.04,0.69,0.01,0.4230769230769231,0.375,0.31884057971014496,0.24117647058823533
50000US2505,Massachusetts,5,13.9,1.02,13.04,0.31,14.62,0.06,1.065950920245399,0.20724055653135862,0.9507523939808482,0.14734107853998862,86.1,0.98,86.96,0.31,85.38,0.06,0.9901103955841767,0.029598679334570718,1.0084328882642304,0.024373541511928654,6.11,0.66,7.14,0.22,8.32,0.05,0.8557422969187676,0.2378345689871827,0.734375,0.16748651760548627,2.55,0.38,2.6,0.13,3.25,0.03,0.9807692307692306,0.3913630229419703,0.7846153846153846,0.24835252234509925,2.93,0.46,2.21,0.14,2.36,0.02,1.32579185520362,0.5866173296330558,1.2415254237288136,0.41090282266752853,2.3,0.52,1.08,0.1,0.69,0.01,2.1296296296296293,1.369076444136977,3.3333333333333335,1.6042016806722692
50000US0622,California,22,13.84,1.19,13.38,0.16,14.62,0.06,1.0343796711509716,0.20264493393251798,0.9466484268125855,0.17056359852681377,86.16,1.12,86.62,0.16,85.38,0.06,0.9946894481643961,0.02953485744926415,1.0091356289529163,0.02765398736811054,10.86,1.09,8.39,0.13,8.32,0.05,1.2943980929678187,0.3000176198433539,1.3052884615384615,0.27771782392057776,1.96,0.38,2.8,0.07,3.25,0.03,0.7000000000000001,0.30662020905923343,0.6030769230769231,0.24500075746099076,0.57,0.2,1.33,0.05,2.36,0.02,0.4285714285714285,0.3334465579710144,0.24152542372881355,0.1735976441858795,0.45,0.22,0.87,0.04,0.69,0.01,0.5172413793103449,0.5544816629153978,0.6521739130434784,0.6567226890756304
50000US1217,Florida,17,13.84,1.05,15.81,0.25,14.62,0.06,0.8753953194180898,0.1605523310721043,0.9466484268125855,0.15141142917028477,86.16,1.15,84.19,0.24,85.38,0.06,1.0233994536168192,0.033154227589461106,1.0091356289529163,0.028356728403841187,6.55,0.77,8.69,0.19,8.32,0.05,0.7537399309551208,0.21027556968733443,0.7872596153846153,0.19456543566228784,2.82,0.45,3.01,0.1,3.25,0.03,0.9368770764119602,0.3616534623926808,0.8676923076923077,0.2929669747008029,3.65,0.52,2.97,0.11,2.36,0.02,1.2289562289562288,0.44180819180819175,1.5466101694915255,0.46692523163111405,0.81,0.26,1.14,0.08,0.69,0.01,0.7105263157894738,0.5586142901330035,1.173913043478261,0.7878151260504203
50000US1805,Indiana,5,13.83,1.03,14.86,0.4,14.62,0.06,0.9306864064602961,0.1888682839994272,0.9459644322845417,0.14866979069976347,86.17,0.99,85.14,0.4,85.38,0.06,1.012097721400047,0.03276649934009869,1.0092527524010309,0.024608940828184177,7.06,0.77,8.49,0.33,8.32,0.05,0.8315665488810364,0.24640689609177008,0.8485576923076922,0.19530221800378214,3.91,0.44,3.73,0.18,3.25,0.03,1.0482573726541555,0.3378840819855192,1.2030769230769232,0.2930048477503408,2.32,0.48,2.22,0.15,2.36,0.02,1.0450450450450448,0.5762856968140402,0.983050847457627,0.4234719528837176,0.54,0.28,0.41,0.05,0.69,0.01,1.3170731707317074,1.7125603864734305,0.7826086956521741,0.8344537815126052
50000US1206,Florida,6,13.82,1.19,15.81,0.25,14.62,0.06,0.8741302972802024,0.1782270534339415,0.9452804377564981,0.17055236997335088,86.18,1.01,84.19,0.24,85.38,0.06,1.0236370115215585,0.02982974431702147,1.0093698758491452,0.02507759946691109,7.42,0.91,8.69,0.19,8.32,0.05,0.85385500575374,0.24689189189189192,0.891826923076923,0.2294773612790541,3.14,0.61,3.01,0.1,3.25,0.03,1.0431893687707643,0.4751549706633077,0.9661538461538461,0.3932548098772913,2.85,0.45,2.97,0.11,2.36,0.02,0.9595959595959596,0.37462537462537454,1.207627118644068,0.40185304891187246,0.41,0.22,1.14,0.08,0.69,0.01,0.35964912280701755,0.4386019177234766,0.5942028985507246,0.6550420168067227
50000US1807,Indiana,7,13.82,1.22,14.86,0.4,14.62,0.06,0.9300134589502019,0.21442257667466086,0.9452804377564981,0.1746564062640357,86.18,1.32,85.14,0.4,85.38,0.06,1.0122151750058728,0.04051971208580412,1.0093698758491452,0.03233925683612784,9.14,1.06,8.49,0.33,8.32,0.05,1.076560659599529,0.3339002267573697,1.0985576923076923,0.26802119043800987,2.64,0.48,3.73,0.18,3.25,0.03,0.707774798927614,0.32644357191743817,0.8123076923076924,0.3104075140130283,1.58,0.33,2.22,0.15,2.36,0.02,0.7117117117117117,0.3952791536721091,0.6694915254237289,0.2910292322057028,0.47,0.19,0.41,0.05,0.69,0.01,1.146341463414634,1.2246376811594204,0.6811594202898551,0.5705882352941177
50000US2202,Louisiana,2,13.8,1.02,13.58,0.51,14.62,0.06,1.01620029455081,0.22686815493143594,0.9439124487004105,0.1472849357726742,86.2,1.14,86.42,0.53,85.38,0.06,0.9974542929877344,0.03861868869411917,1.0096041227453738,0.02812313985155686,8.2,0.81,8.15,0.43,8.32,0.05,1.0061349693251533,0.3057930842904937,0.9855769230769229,0.20656487512983981,2.82,0.46,3.24,0.21,3.25,0.03,0.8703703703703702,0.3984502798105897,0.8676923076923077,0.2991213452507196,2.2,0.38,1.85,0.16,2.36,0.02,1.1891891891891893,0.6211545821189909,0.9322033898305085,0.3378582202111614,0.58,0.23,0.35,0.06,0.69,0.01,1.657142857142857,1.9394449116904966,0.8405797101449275,0.6911764705882354
50000US1307,Georgia,7,13.73,1.22,16.36,0.35,14.62,0.06,0.8392420537897312,0.1851378794895919,0.939124487004104,0.17460587777345268,86.27,1.35,83.64,0.32,85.38,0.06,1.0314442850310857,0.04017424112298177,1.0104239868821738,0.03304347940601674,5.99,0.86,7.79,0.23,8.32,0.05,0.7689345314505777,0.266433783266701,0.7199519230769231,0.21539181651519285,2.99,0.42,4.89,0.2,3.25,0.03,0.6114519427402864,0.22216729990239653,0.92,0.27546962581427054,3.63,0.73,3.0,0.15,2.36,0.02,1.21,0.6091896407685882,1.538135593220339,0.6447604682898801,1.12,0.3,0.68,0.08,0.69,0.01,1.647058823529412,1.287719298245614,1.6231884057971018,0.9168067226890758
50000US3621,New York,21,13.69,0.76,10.56,0.17,14.62,0.06,1.2964015151515151,0.18572772766128445,0.9363885088919289,0.11165486420936015,86.31,0.73,89.44,0.18,85.38,0.06,0.9650044722719142,0.020208060492722956,1.010892480674631,0.018520823127209134,7.07,0.56,5.92,0.14,8.32,0.05,1.1942567567567568,0.2458117784096749,0.8497596153846154,0.14483407228268172,4.08,0.35,2.45,0.07,3.25,0.03,1.6653061224489796,0.3811858076563958,1.2553846153846153,0.23858127556430844,2.14,0.35,1.34,0.06,2.36,0.02,1.5970149253731343,0.6667410714285713,0.9067796610169493,0.3120017237664297,0.41,0.13,0.85,0.06,0.69,0.01,0.4823529411764706,0.37585199610516073,0.5942028985507246,0.3941176470588236
50000US1225,Florida,25,13.66,1.49,15.81,0.25,14.62,0.06,0.8640101201771031,0.21586707302627994,0.9343365253077976,0.21150290445249575,86.34,1.37,84.19,0.24,85.38,0.06,1.0255374747594728,0.038392733755992704,1.011243851018974,0.03351312573418249,7.72,1.23,8.69,0.19,8.32,0.05,0.8883774453394707,0.3220853206147324,0.9278846153846153,0.30683661779343796,1.18,0.34,3.01,0.1,3.25,0.03,0.3920265780730897,0.25224030673694214,0.3630769230769231,0.21595212846538403,1.44,0.35,2.97,0.11,2.36,0.02,0.4848484848484848,0.27197802197802196,0.6101694915254238,0.30697407167995405,3.32,0.71,1.14,0.08,0.69,0.01,2.912280701754386,1.6625425301577483,4.811594202898551,2.1978991596638653
50000US1303,Georgia,3,13.63,1.18,16.36,0.35,14.62,0.06,0.8331295843520783,0.17998400909664855,0.9322845417236663,0.16907768661855854,86.37,1.08,83.64,0.32,85.38,0.06,1.0326398852223817,0.03372705426103051,1.011595221363317,0.02672045623350559,6.67,0.85,7.79,0.23,8.32,0.05,0.8562259306803595,0.2690232091728351,0.8016826923076923,0.21397025999748623,4.0,0.59,4.89,0.2,3.25,0.03,0.8179959100204499,0.3087369774757981,1.2307692307692308,0.38583169216785335,2.45,0.56,3.0,0.15,2.36,0.02,0.8166666666666668,0.4561403508771931,1.038135593220339,0.4922071392659629,0.5,0.17,0.68,0.08,0.69,0.01,0.7352941176470588,0.6824561403508772,0.7246376811594204,0.5138655462184875
50000US2404,Maryland,4,13.63,1.05,13.6,0.42,14.62,0.06,1.0022058823529412,0.2165192149086824,0.9322845417236663,0.15129352935892446,86.37,1.11,86.4,0.41,85.38,0.06,0.9996527777777777,0.035182682051726054,1.011595221363317,0.02742319726923624,8.08,0.88,7.31,0.34,8.32,0.05,1.1053351573187415,0.34433285509325684,0.9711538461538461,0.22321904539012621,1.69,0.34,2.89,0.17,3.25,0.03,0.5847750865051903,0.3051470588235295,0.52,0.2188494167550371,3.24,0.44,2.67,0.16,2.36,0.02,1.2134831460674158,0.4767361648811116,1.3728813559322035,0.39617898441427857,0.62,0.19,0.74,0.09,0.69,0.01,0.8378378378378378,0.7280815569972197,0.8985507246376813,0.5768907563025212
50000US3610,New York,10,13.62,1.14,10.56,0.17,14.62,0.06,1.289772727272727,0.2575025990113441,0.9316005471956225,0.1636000239542474,86.38,1.32,89.44,0.18,85.38,0.06,0.9657871198568873,0.03340446627963824,1.0117123448114314,0.032342549134257284,7.69,0.88,5.92,0.14,8.32,0.05,1.2989864864864866,0.35893658570009246,0.9242788461538461,0.22265562359957178,1.48,0.3,2.45,0.07,3.25,0.03,0.6040816326530611,0.27964519140989724,0.4553846153846154,0.193038933494925,2.65,0.59,1.34,0.06,2.36,0.02,1.9776119402985073,1.0598214285714285,1.1228813559322035,0.5190691661279896,1.8,0.41,0.85,0.06,0.69,0.01,2.1176470588235294,1.2699958269578524,2.6086956521739135,1.2642857142857145
50000US4803,Texas,3,13.62,1.04,15.89,0.22,14.62,0.06,0.8571428571428571,0.15466418849034458,0.9316005471956225,0.14991990298529811,86.38,0.99,84.11,0.18,85.38,0.06,1.0269884674830578,0.02793635251042564,1.0117123448114314,0.024612397741220097,5.7,0.7,9.25,0.18,8.32,0.05,0.6162162162162163,0.17540023921403106,0.6850961538461539,0.17650993428190445,4.19,0.54,3.86,0.1,3.25,0.03,1.0854922279792747,0.3362615516870836,1.2892307692307694,0.3561392213301015,2.67,0.46,1.94,0.07,2.36,0.02,1.3762886597938144,0.5742943038816612,1.13135593220339,0.409035409035409,1.06,0.3,0.85,0.05,0.69,0.01,1.2470588235294118,0.8555555555555556,1.5362318840579712,0.9142857142857144
50000US0612,California,12,13.62,0.92,13.38,0.16,14.62,0.06,1.0179372197309415,0.1618871187963271,0.9316005471956225,0.1335037578225589,86.38,0.94,86.62,0.16,85.38,0.06,0.9972292773031631,0.02538814213858064,1.0117123448114314,0.02344116268166901,6.58,0.71,8.39,0.13,8.32,0.05,0.7842669845053635,0.1935994498061817,0.7908653846153846,0.18018517796182884,3.06,0.38,2.8,0.07,3.25,0.03,1.092857142857143,0.32627535066559454,0.9415384615384615,0.2512498106347523,2.47,0.36,1.33,0.05,2.36,0.02,1.8571428571428572,0.6819519927536232,1.0466101694915255,0.3228470875529699,1.51,0.28,0.87,0.04,0.69,0.01,1.735632183908046,0.8049781543757447,2.1884057971014497,0.8752100840336137
50000US0610,California,10,13.62,1.37,13.38,0.16,14.62,0.06,1.0179372197309415,0.2291613128132703,0.9316005471956225,0.1950643021828308,86.38,1.44,86.62,0.16,85.38,0.06,0.9972292773031631,0.036932859432151306,1.0117123448114314,0.035153513277179894,8.59,1.09,8.39,0.13,8.32,0.05,1.0238379022646007,0.29163114278893704,1.0324519230769231,0.27443842016529923,3.68,0.71,2.8,0.07,3.25,0.03,1.3142857142857145,0.5732154024836952,1.1323076923076925,0.45786623238903196,0.77,0.31,1.33,0.05,2.36,0.02,0.5789473684210527,0.5104166666666666,0.326271186440678,0.2682611506140918,0.57,0.33,0.87,0.04,0.69,0.01,0.6551724137931034,0.8206010856613267,0.8260869565217391,0.9806722689075632
50000US3702,North Carolina,2,13.61,1.17,15.67,0.32,14.62,0.06,0.8685386088066368,0.18488020811052508,0.9309165526675787,0.16769844596820077,86.39,0.92,84.33,0.33,85.38,0.06,1.024427842997747,0.029837079410077287,1.0118294682595457,0.02297283327275505,6.28,0.85,8.04,0.23,8.32,0.05,0.7810945273631842,0.256342053640962,0.7548076923076923,0.2134068382069318,4.05,0.62,3.83,0.16,3.25,0.03,1.0574412532637074,0.41283044122568,1.2461538461538462,0.40457885168913804,2.8,0.48,3.3,0.14,2.36,0.02,0.8484848484848485,0.36355607889314107,1.1864406779661016,0.42691948574301514,0.47,0.24,0.5,0.06,0.69,0.01,0.94,1.202922077922078,0.6811594202898551,0.715546218487395
50000US4704,Tennessee,4,13.61,1.17,14.24,0.38,14.62,0.06,0.9557584269662921,0.21548887349160945,0.9309165526675787,0.16769844596820077,86.39,1.14,85.76,0.37,85.38,0.06,1.0073460820895521,0.03527859627459435,1.0118294682595457,0.02812626753477984,8.06,0.93,8.27,0.31,8.32,0.05,0.9746070133010883,0.29839465392229214,0.96875,0.2352098168301312,3.35,0.5,3.01,0.16,3.25,0.03,1.1129568106312293,0.45182356522220385,1.0307692307692309,0.3267497348886532,2.06,0.51,2.6,0.16,2.36,0.02,0.7923076923076923,0.49168448562603945,0.8728813559322035,0.44703009408891764,0.15,0.06,0.36,0.06,0.69,0.01,0.4166666666666667,0.48571428571428565,0.2173913043478261,0.18025210084033613
50000US0642,California,42,13.59,1.15,13.38,0.16,14.62,0.06,1.015695067264574,0.19621807520497342,0.9295485636114912,0.164951193220948,86.41,1.09,86.62,0.16,85.38,0.06,0.9975756176402677,0.0288528368150612,1.012063715155774,0.026955361705041696,7.71,0.88,8.39,0.13,8.32,0.05,0.9189511323003575,0.238308381361616,0.9266826923076923,0.2226845170247284,4.61,0.7,2.8,0.07,3.25,0.03,1.6464285714285716,0.582685607075851,1.4184615384615387,0.45699515224965914,1.02,0.27,1.33,0.05,2.36,0.02,0.7669172932330827,0.46433423913043476,0.4322033898305085,0.23615600086188324,0.25,0.12,0.87,0.04,0.69,0.01,0.28735632183908044,0.3029259896729776,0.3623188405797102,0.3584033613445378
50000US5000,Vermont,0,13.58,0.95,13.58,0.95,14.62,0.06,1.0,0.2811994077832796,0.9288645690834474,0.13758533700631795,86.42,0.88,86.42,0.88,85.38,0.06,1.0,0.04073553606345885,1.0121808386038886,0.022036339069833592,7.57,0.75,7.57,0.75,8.32,0.05,1.0,0.4002298105120686,0.9098557692307693,0.19123113439921177,2.24,0.36,2.24,0.36,3.25,0.03,1.0,0.6599018003273321,0.6892307692307693,0.2342826844417512,3.43,0.45,3.43,0.45,2.36,0.02,1.0,0.53397218570539,1.4533898305084747,0.4060188177835237,0.34,0.1,0.34,0.1,0.69,0.01,1.0,1.2878787878787876,0.4927536231884059,0.30420168067226894
50000US0611,California,11,13.57,1.13,13.38,0.16,14.62,0.06,1.014200298953662,0.19319235659680395,0.9281805745554036,0.16220394047369524,86.43,1.09,86.62,0.16,85.38,0.06,0.9978065111983376,0.028853689807334104,1.012297962052003,0.02695569093485464,6.66,0.81,8.39,0.13,8.32,0.05,0.7938021454112038,0.21773863520103673,0.8004807692307693,0.20434008139277865,4.67,0.65,2.8,0.07,3.25,0.03,1.667857142857143,0.5480210846064506,1.436923076923077,0.4265641569459173,1.32,0.34,1.33,0.05,2.36,0.02,0.9924812030075187,0.5867300724637681,0.5593220338983051,0.29763700351935646,0.9,0.28,0.87,0.04,0.69,0.01,1.0344827586206897,0.7403680656692706,1.3043478260869568,0.8495798319327733
50000US4002,Oklahoma,2,13.52,0.72,16.72,0.42,14.62,0.06,0.8086124401913876,0.1268285000465313,0.9247606019151847,0.10608737311734587,86.48,0.73,83.28,0.39,85.38,0.06,1.0384245917387127,0.027257696495733785,1.0128835792925746,0.018523621580619164,7.38,0.55,9.65,0.32,8.32,0.05,0.7647668393782383,0.16489124393545054,0.8870192307692307,0.14287798739957727,3.78,0.39,4.06,0.19,3.25,0.03,0.9310344827586208,0.2798723210214319,1.1630769230769231,0.26149447053476743,2.27,0.25,2.63,0.18,2.36,0.02,0.8631178707224335,0.3097102186070158,0.9618644067796611,0.22818358112475762,0.09,0.04,0.39,0.08,0.69,0.01,0.23076923076923075,0.31297185998627314,0.13043478260869565,0.11974789915966388
50000US2601,Michigan,1,13.51,0.93,14.79,0.3,14.62,0.06,0.9134550371872887,0.16288466578033528,0.9240766073871409,0.13481001287540798,86.49,0.88,85.21,0.27,85.38,0.06,1.0150217110667763,0.02708760589516848,1.0130007027406887,0.022037491374178902,6.94,0.67,8.82,0.24,8.32,0.05,0.7868480725623583,0.19489340681393663,0.8341346153846154,0.17108952772251912,4.52,0.58,3.82,0.13,3.25,0.03,1.1832460732984293,0.3846454667078316,1.3907692307692305,0.38263141948189666,1.9,0.27,1.59,0.1,2.36,0.02,1.1949685534591195,0.4918787975060561,0.8050847457627118,0.24247647777059544,0.14,0.05,0.56,0.06,0.69,0.01,0.25,0.23483870967741932,0.20289855072463772,0.15084033613445377
50000US1227,Florida,27,13.49,1.03,15.81,0.25,14.62,0.06,0.8532574320050601,0.15732135596910043,0.9227086183310534,0.14847890529089441,86.51,1.05,84.19,0.24,85.38,0.06,1.0275567169497566,0.030802331607880675,1.0132349496369175,0.02602001980646555,8.76,0.87,8.69,0.19,8.32,0.05,1.0080552359033372,0.24442766295707477,1.0528846153846154,0.2217974888724196,1.06,0.24,3.01,0.1,3.25,0.03,0.35215946843853824,0.183069800333698,0.3261538461538462,0.15372670807453417,1.25,0.24,2.97,0.11,2.36,0.02,0.42087542087542085,0.19305694305694304,0.5296610169491526,0.21238238885297708,2.42,0.48,1.14,0.08,0.69,0.01,2.1228070175438596,1.145685122177544,3.5072463768115942,1.4932773109243698
50000US2302,Maine,2,13.41,0.94,13.12,0.66,14.62,0.06,1.0221036585365855,0.24675070530487112,0.9172366621067032,0.13612188220498847,86.59,0.79,86.88,0.62,85.38,0.06,0.9966620626151014,0.03241257328342884,1.0141719372218319,0.019930914416051666,7.16,0.67,7.09,0.43,8.32,0.05,1.0098730606488011,0.3126437607820587,0.860576923076923,0.17140735539924212,3.14,0.48,2.76,0.31,3.25,0.03,1.13768115942029,0.6111015090075118,0.9661538461538461,0.3132479927283745,2.7,0.42,2.93,0.37,2.36,0.02,0.9215017064846417,0.5278409090909091,1.1440677966101696,0.3753501400560224,0.42,0.18,0.35,0.13,0.69,0.01,1.2,2.227272727272728,0.6086956521739131,0.5394957983193278
